"ID","Adoption","Died","Euthanasia","Return_to_owner","Transfer"
42,0.00263804321942852,0.00542072674130465,0.0249758882444148,0.00285111890039709,0.964114222894455
43,0.367880528770768,0.000622825781157896,0.0108901518240712,0.052372152216326,0.568234341407677
44,0.0035500587575955,0.014706258391161,0.0190147520773528,0.00241578832695878,0.960313142446932
45,0.175190946756481,0.00570964996907679,0.19482463984411,0.0496635161479018,0.57461124728243
46,0.364190855646159,0.000826028907436098,0.0126197639825389,0.0395091751141367,0.582854176349729
47,0.33554920318541,0.000917455440738158,0.0147290562030741,0.149161073407005,0.499643211763772
48,0.441576511353693,0.000415115567789454,0.0337496299006678,0.352095285511803,0.172163457666047
49,0.654380722471592,0.000732753342709979,0.0105074602055416,0.137031904542386,0.197347159437771
50,0.0723026381312964,0.000834411171687429,0.109595326492922,0.398050322561266,0.419217301642828
51,0.280425476305313,0.0509240517976431,0.058320077923643,0.047169529490709,0.563160864482692
52,0.246844611734397,0.000181043964228876,0.0301044546666079,0.615116213264289,0.107753676370478
53,0.89551941337491,0.000531439499598992,0.00304810566546031,0.0224864660313097,0.0784145754287214
54,0.180230805623841,0.00778010036728326,0.0899969232987492,0.0169831484822437,0.705009022227883
55,0.0939349491603318,0.00992635159618086,0.181363461042218,0.0262656010387348,0.688509637162534
56,0.544278101977656,0.000659152958190741,0.0290170294651789,0.125225295308163,0.300820420290811
57,0.501474172367484,0.000168954334053852,0.00722276029294948,0.441906105162772,0.0492280078427409
58,0.00207126347495455,0.0782115426686127,0.0236989189857002,0.00242954624534939,0.893588728625383
59,0.00129838026867758,0.000985482408011471,0.0119266160346234,0.00134663243444333,0.984442888854244
60,0.812483191022031,0.000156745009610014,0.01007693738315,0.0254205794612828,0.151862547123926
61,0.924405725686361,0.00032528190873959,0.00678531459791881,0.0111626934616317,0.0573209843453493
62,0.195017167530016,0.000377284954251539,0.0694296025603276,0.371687333935386,0.363488611020019
63,0.347789864243788,0.000424778319642826,0.0132453875034306,0.343687574990892,0.294852394942247
64,0.00231714597049935,0.01216733617309,0.0183168302810573,0.00240173049338712,0.964796957081966
65,0.00259877329517796,0.00105039570243891,0.0194249466259553,0.00145964518359118,0.975466239192837
66,0.809794612784693,0.000318487176060177,0.00345056459716388,0.1592273360306,0.0272089994114831
67,0.968230717451948,0.000221580326447547,0.00134513819907109,0.0113196178852583,0.0188829461372747
68,0.156004728701308,0.000758460798409203,0.134985199046695,0.39636862264867,0.311882988804917
69,0.62615797589926,0.000281393472751155,0.0265268209970057,0.249144060746928,0.0978897488840556
70,0.00191740671829667,0.000813140579329407,0.00999567493700981,0.00167604574176071,0.985597732023603
71,0.0100104432400031,0.00294980017584476,0.0310900798361305,0.0195293789621593,0.936420297785862
72,0.925412346412178,0.000140093832534999,0.00164447072030927,0.0400200847275646,0.0327830043074132
73,0.00441389834603099,0.00639264599336443,0.143518928858735,0.00412137027110099,0.841553156530768
74,0.326682503306645,0.000367879821992422,0.00889576624040487,0.191582021714592,0.472471828916366
75,0.00624378420742353,0.0407109751938016,0.0409894326430311,0.0109799207757859,0.901075887179958
76,0.42376366491331,0.125987332515571,0.0918022010323756,0.0360788669557744,0.322367934582969
77,0.853379010183772,0.000651171345399253,0.00181805022407655,0.00469852547337192,0.13945324277338
78,0.0507538230814805,0.000779815049329758,0.042784429511796,0.0104998127643165,0.895182119593077
79,0.476513077733181,0.000226357849354576,0.0169491550745199,0.208838660500786,0.297472748842159
80,0.969394596940659,0.000118754581296203,0.001744238569788,0.0177535759293007,0.0109888339789562
81,0.00232496896196177,0.00148232709010143,0.0233728427256336,0.00173915812013163,0.971080703102172
82,0.0047228628530819,0.000748433300991507,0.0125729132711652,0.00404416927041005,0.977911621304351
83,0.511346190078127,0.000249311888265667,0.00577050759370911,0.442572067799234,0.0400619226406644
84,0.0029179582748872,0.0795448867770922,0.0223988939458852,0.00368421698351274,0.891454044018623
85,0.368837076655747,0.000119147402228632,0.0176608889432762,0.575483710186454,0.0378991768122935
86,0.0221144215682075,0.0307288705853139,0.146715994019413,0.00570379701935031,0.794736916807715
87,0.0479064743121848,0.000930797391301174,0.219959419929378,0.634587303121372,0.0966160052457645
88,0.442322487756,0.000152790736081015,0.0653187033741269,0.305175875589427,0.187030142544365
89,0.0142746509748,0.0103227550456827,0.34799526395943,0.00522477282234579,0.622182557197742
90,0.685770907686568,0.000627798566932497,0.00341273787733056,0.0345589780129372,0.275629577856231
91,0.00312744421989638,0.0112968578677659,0.413495259997662,0.00310268124470394,0.568977756669972
92,0.00178254512272194,0.000725126252321128,0.014965647587954,0.00151565173579205,0.981011029301211
93,0.858288080994576,0.000213518273535968,0.0033858354213461,0.0192523794652677,0.118860185845274
94,0.444872762278368,0.00235767646467562,0.0322337970966564,0.300829401151722,0.219706363008578
95,0.0462299375265851,0.00357313278382347,0.0351124816577288,0.00756161672352109,0.907522831308342
96,0.692983157285088,6.71931965232498e-05,0.0103918686270971,0.178954709856718,0.117603071034574
97,0.522683933679774,0.000388503994639796,0.0208594711768981,0.224562240596752,0.231505850551936
98,0.00374149499793094,0.00231386463547062,0.0100237741029843,0.00230858635525027,0.981612279908364
99,0.179690137631181,0.0144945599820846,0.0198326965080391,0.0335182588683704,0.752464347010325
100,0.423902130323699,0.000329869371631319,0.018602889354898,0.339568520835693,0.217596590114079
101,0.788942427829714,0.00043369077574155,0.00342764919047966,0.0175752022427905,0.189621029961274
102,0.909406796797931,0.000507499121263741,0.00604222181901199,0.0562311945013926,0.0278122877604002
103,0.364725936978005,0.000267232031750991,0.0166580942907617,0.208400207293383,0.409948529406099
104,0.396897490151462,0.000299024174346605,0.0148214040247466,0.324705746993429,0.263276334656017
105,0.422125561480664,0.000780022523501992,0.0202125081532653,0.227877808640815,0.329004099201753
106,0.414150997008103,0.000327408686358084,0.0330118778366784,0.29408254013421,0.25842717633465
107,0.723569784199713,0.000125031079999069,0.00587616284293653,0.233584425093383,0.0368445967839686
108,0.0581348858207392,0.000648257161897514,0.0570849336864774,0.46474887173256,0.419383051598326
109,0.937590715157165,0.00130017295488946,0.00186523880884574,0.03763848042138,0.0216053926577194
110,0.389051345532972,0.000565957434956759,0.0201082814682336,0.2813029295031,0.308971486060737
111,0.390951046330633,0.00025660201960147,0.0150069689374639,0.379611960173974,0.214173422538328
112,0.522905003027043,0.000469324558737394,0.0551075558742547,0.222649006931569,0.198869109608396
113,0.334660211430794,0.000233381285291223,0.010637438889521,0.457600765311052,0.196868203083341
114,0.485996967354335,0.000328720627016837,0.0139143445699897,0.285841133164103,0.213918834284556
115,0.0029822863486404,0.00089149787812063,0.0145490169816179,0.00180286720140469,0.979774331590216
116,0.407489266306768,0.000667678778511446,0.019872424928988,0.344407060878434,0.227563569107299
117,0.791523869688738,0.00014609871800523,0.00413232664249244,0.179373990196624,0.0248237147541408
118,0.0359384753827101,0.000551717387761498,0.0778006618740448,0.318019322385328,0.567689822970156
119,0.0799045039933629,2.35002968863826e-05,0.1567996511928,0.693026609752161,0.0702457347647896
120,0.557895897246282,0.00354673124211075,0.0607130044061798,0.0756914449865144,0.302152922118913
121,0.778055555852055,0.000459074264253597,0.00241806352694817,0.00522896463647998,0.213838341720263
122,0.859826658598885,0.000107626957757908,0.0185018978153513,0.0158123528748335,0.105751463753172
123,0.976073804727521,0.00201614418947878,0.00187029429814533,0.00678539788493431,0.0132543588999206
124,0.00376270698974589,0.0176023989678584,0.0143624803818431,0.00404093173501026,0.960231481925542
125,0.00310117175583565,0.0188436567497986,0.0403831804350352,0.00345028400967431,0.934221707049656
126,0.899077475285102,0.00019936069687163,0.00237465975549296,0.0603150483851991,0.0380334558773342
127,0.0396046270402962,0.00112736212681212,0.11693112256869,0.0133487665260603,0.828988121738142
128,0.842162000097058,0.00053547823421898,0.00432662967961649,0.0380704803996175,0.114905411589489
129,0.983405713401343,8.65497910250396e-05,0.00144197914133839,0.0036929642475496,0.0113727934187438
130,0.910412066399613,0.000210310993019288,0.00134443287165054,0.0763012298046212,0.0117319599310958
131,0.51434132091353,0.000214199690474087,0.016196452921573,0.399284353269657,0.0699636732047662
132,0.984562482342664,0.000263519965543649,0.00586595858755175,0.00406396358363159,0.00524407552060869
133,0.697775372319941,0.00404222866443261,0.0254586268218312,0.0153750448162761,0.257348727377519
134,0.309399113351636,0.000934043025557576,0.0173473551521476,0.482328687128399,0.18999080134226
135,0.497150629755329,0.00300961171232747,0.0297474690626558,0.149332644826818,0.32075964464287
136,0.633822895949815,0.00012127244602168,0.00502513071572599,0.321378601383453,0.039652099504985
137,0.318213543559649,0.000780944141604907,0.0160180776751458,0.146997187410916,0.517990247212684
138,0.0026828406378555,0.000539845210466093,0.0158854569628678,0.00296630390418655,0.977925553284624
139,0.360693816256901,0.000175010063117815,0.0426853315928491,0.463912418942904,0.132533423144228
140,0.138500996473724,0.000575962107352006,0.00532788705247801,0.0301971751631243,0.825397979203322
141,0.50657792230205,0.000325919650050832,0.0111671221781914,0.219300155226559,0.262628880643149
142,0.265127297418953,0.0061460255898485,0.0158941405118749,0.00870217591430026,0.704130360565024
143,0.321737154291415,0.00067845599614317,0.0295813504857429,0.468783553816427,0.179219485410272
144,0.348970805163794,0.000446557844404263,0.02982852351136,0.499563679145987,0.121190434334456
145,0.312058018203172,0.000616113412672839,0.0546217245062194,0.469154629173638,0.163549514704298
146,0.437459212129536,0.000236488418748536,0.0599111403389819,0.358566513143254,0.143826645969479
147,0.407715132040426,0.000897011602341191,0.0956401226748452,0.206113252862299,0.289634480820089
148,0.427839093661328,0.000174039951426376,0.0421104453896632,0.467247354044969,0.0626290669526132
149,0.001744078881529,0.000629340961564885,0.0165544992165078,0.00134098500430063,0.979731095936098
150,0.076767939333962,0.0115802982533463,0.0179848345639456,0.0102310794692533,0.883435848379493
151,0.162122849808024,0.00668177260895511,0.161997257766875,0.0515752579086759,0.617622861907471
152,0.00551165098131813,0.00461459611324338,0.0999685729617429,0.00662586042833175,0.883279319515364
153,0.439502620250076,0.000796601680284313,0.0101027116844788,0.0876686755671405,0.46192939081802
154,0.0208463532644247,0.00112042130316781,0.0223778334248164,0.0990829332183694,0.856572458789222
155,0.593289322134954,0.00539871918046015,0.00767577000339243,0.0274378808715027,0.36619830780969
156,0.748708986785493,0.000230313469964577,0.00338829610320871,0.0696298394870196,0.178042564154314
157,0.448553725556195,0.000241276599438897,0.018756766894926,0.402039865136195,0.130408365813245
158,0.00418318740045237,0.0142801577996321,0.0248009009761969,0.00471250714558761,0.952023246678131
159,0.342839775378349,0.000279454601589699,0.0115798675131397,0.270143491068433,0.375157411438488
160,0.34998799373452,0.00424061613749911,0.0189986059804384,0.368182544315972,0.258590239831571
161,0.591814963161818,0.000317042403906092,0.00660588552583669,0.102466621402948,0.298795487505491
162,0.48828547366116,0.000515382386135346,0.0315617958653355,0.2115979464948,0.268039401592569
163,0.00542764888002417,0.0172710505216418,0.0223081743435901,0.00444864475714072,0.950544481497603
164,0.990908317011966,0.000379991900746225,0.000809385129139439,0.0029410679132277,0.00496123804492095
165,0.480208073869257,0.000306028827525301,0.0116819932764442,0.21540026061318,0.292403643413594
166,0.862158005617654,0.000372727960186876,0.00258903657349163,0.00867889854178729,0.12620133130688
167,0.34352428367638,0.00035612815150605,0.0461953554930291,0.382607416775635,0.22731681590345
168,0.615926997291327,0.000304280320210938,0.01221240007712,0.153460291067359,0.218096031243984
169,0.629092589032774,0.000414096575225812,0.00295707971782652,0.325395451503714,0.0421407831704602
170,0.684025884507534,0.000318230339407716,0.00590635365369906,0.0894617397660044,0.220287791733354
171,0.00215287136973666,0.00194431677001468,0.219372294527149,0.00371339528468118,0.772817122048419
172,0.567006527128365,0.000373665486005327,0.00529641337603929,0.275629931660636,0.151693462348955
173,0.394009168038872,0.000178027550090922,0.073933210988051,0.435151627333773,0.0967279660892134
174,0.387237576161123,0.00015390090256024,0.0638676508934745,0.378365832522193,0.17037503952065
175,0.516341561132072,0.000199428282516384,0.00555726785488721,0.409107612370336,0.0687941303601889
176,0.19305501963292,0.0153238400620616,0.0310178338090766,0.00960686300810294,0.750996443487839
177,0.438543862144711,0.0018749800565823,0.112912039848406,0.324719941594881,0.12194917635542
178,0.72459288539204,0.000405351293180982,0.0127686804857034,0.216530557505013,0.0457025253240628
179,0.746097779263597,0.00564898172516244,0.00953307190258613,0.0338153604462927,0.204904806662361
180,0.024686487400141,0.00240798754318891,0.20218740450399,0.055647319402387,0.715070801150293
181,0.00270072622561542,0.00256402773871738,0.0149188895446563,0.00226618727191538,0.977550169219096
182,0.65932778239775,0.0100183765567469,0.0390220683238535,0.0369572703188287,0.254674502402821
183,0.419137384885232,0.00047255799705315,0.0122856154719229,0.23028407003502,0.337820371610772
184,0.0654495136064115,0.000395674998672487,0.0664856434618427,0.295034147132818,0.572635020800255
185,0.609136890397292,0.0420566835291274,0.00411620730156738,0.269349783300423,0.0753404354715897
186,0.295514685699291,0.0026742563007589,0.00648933520236689,0.503126009923092,0.192195712874491
187,0.00543326778399432,0.0216933861811715,0.0185101443450408,0.00342563889297475,0.950937562796819
188,0.516231208496189,0.00192911637480548,0.0170104582719158,0.308949059045704,0.155880157811386
189,0.625291556610367,0.000436435759384669,0.00586606343315951,0.0518980144334785,0.31650792976361
190,0.93132368129073,0.000141423914287105,0.00420839502211626,0.0339713154693307,0.0303551843035356
191,0.518100591982352,0.000187760351075074,0.0145755531462906,0.411545268464273,0.0555908260560098
192,0.672799959763067,9.32736435162636e-05,0.0641789885104226,0.140785412465101,0.122142365617893
193,0.0553830246670779,0.000379656841821839,0.0263997556114389,0.203985103006909,0.713852459872752
194,0.417728199684733,0.00581813600625662,0.0303435064250453,0.0475991184275196,0.498511039456445
195,0.871418262206634,8.53979342753064e-05,0.00131480335772169,0.0396177225967228,0.0875638139046465
196,0.762530221134508,0.000656431548747553,0.00283228818184292,0.012974530382274,0.221006528752628
197,0.76131522136924,0.000121552838085652,0.00697151299322746,0.209855365797956,0.0217363470014915
198,0.44542706857563,0.000169366211878935,0.0375403034043017,0.472655969394208,0.0442072924139819
199,0.639545542456094,0.000219634824968047,0.0243563375117291,0.206557595517675,0.129320889689534
200,0.361316107615835,0.000305460976217551,0.0125130695034953,0.422585699734678,0.203279662169775
201,0.00345332459525478,0.00579169534679875,0.00649002756339648,0.00251798304064851,0.981746969453901
202,0.327842478635206,0.000575332086025621,0.0198430333072778,0.128653670656363,0.523085485315128
203,0.716219675852075,0.000319970626250161,0.00636141068590403,0.242416838199287,0.0346821046364835
204,0.829822890377869,0.000233691894819013,0.00398893526569234,0.0222198808620707,0.143734601599549
205,0.119021396228315,0.00450905662356452,0.0908624154534904,0.488432907756775,0.297174223937855
206,0.54713285004493,0.000541973422514025,0.0349254844370913,0.0600120699801571,0.357387622115308
207,0.330205823089647,0.000127147665734582,0.0122675422997381,0.115738279841365,0.541661207103515
208,0.21356104969272,0.000883303282496986,0.0578183628791126,0.481805358147823,0.245931925997848
209,0.308828008128849,0.000175689050258449,0.0205519032822272,0.378556913784325,0.29188748575434
210,0.721577003190824,0.000252603909183531,0.00299739295641405,0.203762378850474,0.0714106210931047
211,0.00361511352102052,0.00631132871511196,0.0445104917286864,0.00179679991459831,0.943766266120583
212,0.320616790139862,0.000170083045994531,0.034587079829781,0.433296508263918,0.211329538720445
213,0.620045358299298,0.000303914201219308,0.0159461955249806,0.28745579977348,0.0762487322010229
214,0.67251496667678,0.00172573334071432,0.0863408913016694,0.0396752436978281,0.199743164983009
215,0.0024104375744126,0.00756952188800158,0.00924128269379774,0.0020375941209701,0.978741163722818
216,0.678234621690141,0.000274972981929788,0.00613826130046769,0.0202501752288537,0.295101968798608
217,0.743616518139456,0.00219996788382286,0.0343382978908959,0.0335946717481303,0.186250544337695
218,0.350451182184303,0.000930941883887802,0.0184418525562639,0.138803376792915,0.49137264658263
219,0.477520631163946,0.000293768205459271,0.0152536157313358,0.278706473457066,0.228225511442193
220,0.307576163664981,0.000182956007140389,0.0384609496116964,0.499945905855151,0.153834024861031
221,0.0229871371694292,0.000500410722944353,0.0153912010200525,0.365242066961634,0.59587918412594
222,0.0160567027160338,0.161851004304286,0.117985838827659,0.00346888904524641,0.700637565106774
223,0.441950804510127,0.0291089471199391,0.0416868715144192,0.0443521567354798,0.442901220120035
224,0.608547840489869,0.000185645682835267,0.00377839685616583,0.332304776847532,0.0551833401235976
225,0.179567786971197,0.00259824128720697,0.147430985362859,0.47005302594281,0.200349960435927
226,0.782347703443491,0.000734948237476646,0.0116950416693731,0.0879542746254877,0.117268032024172
227,0.0818093865715279,0.0107199500631759,0.249321039299727,0.011110622322673,0.647039001742896
228,0.0066032972995893,0.00203040554359385,0.0194103540900495,0.00350822765359552,0.968447715413172
229,0.48417696527004,0.000167462048608803,0.0176396144325456,0.22021198223165,0.277803976017155
230,0.00441501133717364,0.00180198709394445,0.0515121628733824,0.00220244854043842,0.940068390155061
231,0.971092215913094,0.000222695236784822,0.000790390881549351,0.0214643859483208,0.00643031202025109
232,0.892952864536366,8.2766542180876e-05,0.000940719691700176,0.0572425868737706,0.0487810623559822
233,0.0067637093578264,0.00443955669781535,0.0173629324344602,0.00400341696404853,0.96743038454585
234,0.130861678505309,0.00121044022457434,0.182907769436765,0.398556478228631,0.286463633604721
235,0.512972908385702,0.000102918370243241,0.0572577503316887,0.396332929260893,0.0333334936514739
236,0.912301752716537,0.000582298503396394,0.0023031089535632,0.0109715039960392,0.0738413358304641
237,0.565674513996231,0.00051942742114231,0.0113968543851341,0.281473817686101,0.140935386511391
238,0.0106413741011267,0.00280551502207812,0.0593460200462742,0.0117563063946386,0.915450784435882
239,0.675427484460054,0.000195370323738588,0.00265687789628833,0.283573732389153,0.0381465349307661
240,0.720733219688829,0.00214859800154514,0.0322406229221736,0.0456584124477922,0.19921914693966
241,0.965674233973038,0.000270917767658774,0.00308557539484764,0.00510451673052258,0.0258647561339331
242,0.322526547396128,0.00038124478353766,0.0138272321107999,0.43499926037019,0.228265715339344
243,0.956771054675823,0.00016393921681149,0.00682249281973396,0.00979339026834009,0.026449123019291
244,0.499931163389226,0.00095336752285996,0.0124987633663837,0.117755709802918,0.368860995918612
245,0.385507874774114,0.000344244186431999,0.0541638090556238,0.267904242180184,0.292079829803646
246,0.294012175830072,0.000215259209268915,0.0312122124768134,0.468737318984067,0.205823033499779
247,0.298244992681955,0.000564584456159682,0.00846678960978439,0.172221007427515,0.520502625824585
248,0.415784867955563,0.000816425225930489,0.00985997069906607,0.244761004882576,0.328777731236865
249,0.380856030352286,0.000225807304211261,0.0318656799389729,0.313976652724627,0.273075829679903
250,0.722368585195313,0.000580135947808163,0.00430830978879738,0.0171916816645188,0.255551287403563
251,0.00373237199403288,0.00285918364369438,0.014526065000303,0.785759716301914,0.193122663060055
252,0.412118344972002,0.000231031172074725,0.0168672358001742,0.501248117307269,0.0695352707484801
253,0.00250065185777499,0.00100076852505071,0.0265230296819813,0.00181195361574835,0.968163596319445
254,0.254119485346595,0.0011758776163327,0.122007206692397,0.485992783911467,0.136704646433208
255,0.00188806275972297,0.00229726757433197,0.0133350375958898,0.0021722022403537,0.980307429829702
256,0.501907194850355,0.00076373781511911,0.0124495020194703,0.21234069748994,0.272538867825116
257,0.190268308028209,0.000329157991235909,0.146677257725208,0.0482236612281759,0.614501615027171
258,0.701440116786425,0.00122257887149714,0.013525367581696,0.0449569188938901,0.238855017866491
259,0.185764909307075,0.000777364234540119,0.0338163484435369,0.592806039579666,0.186835338435182
260,0.961142748579485,0.000223488490821609,0.00238503531585251,0.00862754439265278,0.0276211832211882
261,0.752649546255777,0.000180035608920252,0.00446492637358289,0.0699912715187289,0.172714220242991
262,0.670259669799428,0.000345884275236115,0.0204895470616319,0.183986947293169,0.124917951570535
263,0.836032506045928,0.000279022697324392,0.00518464553298216,0.0906541981161458,0.0678496276076194
264,0.521477416751463,0.000580453456842868,0.0157581969826686,0.263413663051297,0.198770269757729
265,0.308257952420029,0.000306017570421243,0.0194009315144552,0.370751423898091,0.301283674597003
266,0.328055254810825,0.00488644354069843,0.0677155583611461,0.164497984693516,0.434844758593815
267,0.0126467248613437,0.032801897644157,0.0749014237769556,0.0151013831999633,0.864548570517581
268,0.00484069167107636,0.0087350692898597,0.430428732708839,0.00981570772197182,0.546179798608253
269,0.00308189709703558,0.00994997823080327,0.0185874202041114,0.00229648086381812,0.966084223604232
270,0.940285223654793,0.000160983643356662,0.00405783003895223,0.0390049293831988,0.0164910332796989
271,0.0172556235345845,0.00759893130011389,0.102469443543095,0.00971530515947669,0.86296069646273
272,0.158523623618932,0.0653782003314293,0.320917928753417,0.0237088188852877,0.431471428410933
273,0.0726094098498019,0.000625752299729887,0.0327902634174694,0.479370850878105,0.414603723554893
274,0.150854749256897,0.00169982263096815,0.0587629531447422,0.0806572830527497,0.708025191914643
275,0.128448031606968,0.00874214482525881,0.537770482030657,0.0590470262018958,0.265992315335221
276,0.00673891397656,0.0087408768386921,0.0232980238893026,0.00190395594193107,0.959318229353514
277,0.00258471179257327,0.0164047327397713,0.0105165993470586,0.00344284464338996,0.967051111477207
278,0.126150946597396,0.143238221489638,0.0610322883369306,0.0695763210977791,0.600002222478256
279,0.354563996647277,0.000228374563897136,0.0210276845547719,0.045832546328716,0.578347397905338
280,0.148939114333906,0.00666702601880339,0.0771757866067533,0.0849507135931115,0.682267359447425
281,0.515107367491014,0.00059447384771191,0.0165514418881488,0.216131908559631,0.251614808213495
282,0.352032074106495,0.000202370521028838,0.0187739282144304,0.453224452786594,0.175767174371452
283,0.0067321978983092,0.0014939538787664,0.0278531109686973,0.0152170066689647,0.948703730585262
284,0.708499067902293,0.000457206918415365,0.00512381195075805,0.0750276182839671,0.210892294944566
285,0.141391599287153,0.000316747850477908,0.128467993474789,0.543278859338008,0.186544800049571
286,0.521266812734284,0.000351027598243667,0.033094950463332,0.260173858722805,0.185113350481336
287,0.0248469795458506,0.0311479938490327,0.0786210981811133,0.00560225405156341,0.85978167437244
288,0.00312868204703604,0.00354353701267272,0.0215841289829625,0.00268420976181735,0.969059442195511
289,0.609909719705724,0.00139678453201875,0.00887917524927236,0.209606921597819,0.170207398915166
290,0.547049343024995,0.000253246533325984,0.0175908130897332,0.156082396232406,0.27902420111954
291,0.934211150030711,0.000651851295687775,0.0131038135430233,0.0110249586223494,0.0410082265082284
292,0.954668739306669,0.000159776417232266,0.00148910827843582,0.00952498916235299,0.0341573868353096
293,0.844649123080731,0.000867320271294678,0.02056215667622,0.0218136767059215,0.112107723265833
294,0.0584078402384838,0.00337816581674469,0.142096917534406,0.0501201350473384,0.745996941363028
295,0.240138542966564,0.000457384732752551,0.0695609986414474,0.615298768599938,0.0745443050592985
296,0.00795556458440887,0.00481641033832685,0.049620141984477,0.0170979682881361,0.920509914804651
297,0.545804633290301,0.000291853177637897,0.0158769193455236,0.284143157094508,0.15388343709203
298,0.0118604932419333,0.00309615518053207,0.173264130665286,0.00986324473853608,0.801915976173713
299,0.576914946732143,0.000330295716566171,0.012657532880815,0.1532650700792,0.256832154591276
300,0.379550845242249,0.000503703005357871,0.0113852543789266,0.12664470867373,0.481915488699737
301,0.56178884124329,0.00444058490874416,0.00977520003572389,0.403024794105336,0.0209705797069053
302,0.865113736713758,0.00048483187660444,0.00170218020237143,0.0106038397179313,0.122095411489335
303,0.966263592716849,0.000359473253884233,0.00320109651929767,0.0156543290087178,0.0145215085012509
304,0.523744646970952,0.000203027837608688,0.0117383942998735,0.144069942796579,0.320243988094987
305,0.00908687717044318,0.00427570357478462,0.312963488722731,0.0132031961156095,0.660470734416432
306,0.233201708360785,4.171168441475e-05,0.118708443628957,0.619909126097099,0.028139010228744
307,0.956423265628172,0.00603718830685332,0.00170841201006715,0.0174308337054759,0.0184003003494315
308,0.437568492429607,0.000651519650499873,0.0244716328719157,0.117109201245515,0.420199153802462
309,0.780248862689895,9.40611559620819e-05,0.00353422621431269,0.200288148761405,0.0158347011784251
310,0.059817192973287,0.0136443246412878,0.0321000654733386,0.00610077617812469,0.888337640733962
311,0.437703956912929,0.000448804974706801,0.0134447882567642,0.103805356180454,0.444597093675145
